url_path,views_total,views_unique
/CDCgov/Opioid_SUD_MHI_MedCodes,23,11
/CDCgov/Opioid_SUD_MHI_MedCodes/pulls,2,1
/CDCgov/Opioid_SUD_MHI_MedCodes/issues,1,1
/CDCgov/Opioid_SUD_MHI_MedCodes/milestones,1,1
